Age,Premium
73,15100
31,6700
69,14300
20,4500
74,15300
24,5300
20,4500
33,7100
42,8900
36,7700
41,8700
74,15300
38,8100
63,13100
22,4900
20,4500
68,14100
30,6500
21,4700
51,10700
44,9300
19,4300
57,11900
72,14900
38,8100
28,6100
29,6300
67,13900
51,10700
29,6300
73,15100
46,9700
62,12900
23,5100
42,8900
44,9300
74,15300
37,7900
20,4500
73,15100
36,7700
19,4300
25,5500
57,11900
50,10500
36,7700
21,4700
34,7300
21,4700
59,12300
37,7900
55,11500
50,10500
67,13900
39,8300
74,15300
48,10100
54,11300
55,11500
69,14300
31,6700
48,10100
62,12900
34,7300
23,5100
21,4700
31,6700
60,12500
74,15300
49,10300
68,14100
18,4100
58,12100
66,13700
31,6700
63,13100
58,12100
42,8900
57,11900
66,13700
42,8900
58,12100
72,14900
66,13700
32,6900
23,5100
42,8900
35,7500
20,4500
31,6700
61,12700
40,8500
29,6300
72,14900
56,11700
21,4700
63,13100
42,8900
34,7300
73,15100
21,4700
49,10300
65,13500
46,9700
72,14900
29,6300
65,13500
53,11100
36,7700
39,8300
37,7900
45,9500
71,14700
22,4900
59,12300
19,4300
36,7700
56,11700
28,6100
41,8700
39,8300
65,13500
47,9900
31,6700
19,4300
68,14100
22,4900
39,8300
62,12900
43,9100
28,6100
55,11500
22,4900
62,12900
48,10100
41,8700
60,12500
51,10700
22,4900
70,14500
72,14900
55,11500
51,10700
56,11700
62,12900
42,8900
24,5300
61,12700
35,7500
46,9700
49,10300
73,15100
56,11700
74,15300
31,6700
57,11900
71,14700
50,10500
46,9700
57,11900
24,5300
18,4100
40,8500
39,8300
55,11500
37,7900
38,8100
59,12300
20,4500
31,6700
47,9900
74,15300
26,5700
34,7300
28,6100
24,5300
32,6900
52,10900
71,14700
56,11700
49,10300
20,4500
58,12100
43,9100
20,4500
53,11100
57,11900
32,6900
54,11300
32,6900
61,12700
70,14500
64,13300
67,13900
74,15300
29,6300
35,7500
28,6100
63,13100
32,6900
29,6300
64,13300
65,13500
63,13100
62,12900
35,7500
39,8300
45,9500
39,8300
35,7500
41,8700
33,7100
58,12100
22,4900
35,7500
74,15300
62,12900
18,4100
53,11100
68,14100
44,9300
64,13300
38,8100
31,6700
33,7100
55,11500
49,10300
31,6700
67,13900
60,12500
59,12300
57,11900
33,7100
20,4500
35,7500
71,14700
27,5900
26,5700
69,14300
22,4900
67,13900
61,12700
60,12500
65,13500
21,4700
38,8100
72,14900
19,4300
70,14500
74,15300
19,4300
36,7700
36,7700
45,9500
26,5700
66,13700
53,11100
31,6700
61,12700
27,5900
47,9900
64,13300
45,9500
39,8300
69,14300
24,5300
51,10700
42,8900
38,8100
40,8500
69,14300
69,14300
63,13100
32,6900
66,13700
60,12500
46,9700
45,9500
50,10500
66,13700
70,14500
59,12300
63,13100
58,12100
41,8700
45,9500
28,6100
43,9100
73,15100
19,4300
68,14100
27,5900
34,7300
56,11700
57,11900
65,13500
22,4900
48,10100
52,10900
38,8100
53,11100
27,5900
31,6700
20,4500
49,10300
56,11700
37,7900
22,4900
66,13700
48,10100
29,6300
66,13700
73,15100
51,10700
29,6300
24,5300
48,10100
38,8100
61,12700
24,5300
63,13100
23,5100
34,7300
57,11900
45,9500
69,14300
34,7300
28,6100
58,12100
29,6300
43,9100
31,6700
22,4900
55,11500
43,9100
23,5100
53,11100
54,11300
33,7100
62,12900
68,14100
57,11900
55,11500
60,12500
64,13300
50,10500
73,15100
38,8100
74,15300
28,6100
32,6900
44,9300
43,9100
53,11100
21,4700
65,13500
33,7100
63,13100
45,9500
33,7100
65,13500
23,5100
51,10700
72,14900
67,13900
27,5900
36,7700
59,12300
65,13500
45,9500
64,13300
36,7700
58,12100
28,6100
58,12100
59,12300
22,4900
38,8100
70,14500
48,10100
48,10100
56,11700
46,9700
73,15100
62,12900
43,9100
20,4500
59,12300
72,14900
67,13900
20,4500
20,4500
24,5300
27,5900
57,11900
21,4700
55,11500
46,9700
54,11300
45,9500
33,7100
45,9500
46,9700
74,15300
60,12500
18,4100
19,4300
54,11300
29,6300
37,7900
34,7300
61,12700
72,14900
24,5300
72,14900
69,14300
25,5500
27,5900
71,14700
38,8100
29,6300
63,13100
56,11700
30,6500
60,12500
36,7700
40,8500
33,7100
57,11900
26,5700
18,4100
67,13900
62,12900
37,7900
52,10900
60,12500
65,13500
70,14500
61,12700
37,7900
38,8100
19,4300
37,7900
40,8500
54,11300
37,7900
50,10500
50,10500
45,9500
43,9100
74,15300
74,15300
47,9900
42,8900
29,6300
58,12100
72,14900
72,14900
20,4500
31,6700
72,14900
39,8300
39,8300
19,4300
65,13500
21,4700
44,9300
22,4900
74,15300
71,14700
28,6100
74,15300
29,6300
66,13700
74,15300
74,15300
69,14300
33,7100
60,12500
61,12700
35,7500
24,5300
32,6900
42,8900
73,15100
49,10300
34,7300
41,8700
23,5100
54,11300
68,14100
29,6300
64,13300
65,13500
27,5900
73,15100
63,13100
59,12300
57,11900
29,6300
24,5300
59,12300
22,4900
63,13100
66,13700
74,15300
62,12900
24,5300
56,11700
55,11500
65,13500
18,4100
36,7700
74,15300
48,10100
62,12900
71,14700
64,13300
40,8500
45,9500
39,8300
34,7300
72,14900
27,5900
62,12900
68,14100
40,8500
35,7500
67,13900
69,14300
29,6300
66,13700
61,12700
19,4300
68,14100
55,11500
18,4100
61,12700
36,7700
61,12700
26,5700
29,6300
56,11700
71,14700
49,10300
37,7900
36,7700
19,4300
40,8500
32,6900
18,4100
54,11300
18,4100
28,6100
28,6100
29,6300
18,4100
33,7100
68,14100
35,7500
53,11100
23,5100
50,10500
56,11700
53,11100
25,5500
37,7900
30,6500
20,4500
45,9500
34,7300
67,13900
49,10300
27,5900
31,6700
23,5100
40,8500
27,5900
30,6500
72,14900
31,6700
21,4700
33,7100
70,14500
60,12500
20,4500
34,7300
23,5100
72,14900
38,8100
39,8300
42,8900
18,4100
29,6300
63,13100
28,6100
20,4500
59,12300
61,12700
61,12700
48,10100
55,11500
46,9700
62,12900
24,5300
39,8300
47,9900
23,5100
20,4500
64,13300
50,10500
73,15100
61,12700
65,13500
27,5900
59,12300
26,5700
38,8100
40,8500
54,11300
73,15100
56,11700
40,8500
51,10700
58,12100
47,9900
68,14100
32,6900
35,7500
45,9500
20,4500
28,6100
37,7900
61,12700
62,12900
23,5100
20,4500
21,4700
26,5700
19,4300
41,8700
19,4300
61,12700
63,13100
20,4500
35,7500
48,10100
18,4100
18,4100
29,6300
74,15300
27,5900
35,7500
53,11100
34,7300
40,8500
74,15300
50,10500
30,6500
25,5500
69,14300
38,8100
57,11900
26,5700
48,10100
69,14300
47,9900
48,10100
30,6500
39,8300
24,5300
25,5500
32,6900
51,10700
64,13300
69,14300
58,12100
71,14700
41,8700
68,14100
73,15100
69,14300
37,7900
39,8300
74,15300
71,14700
26,5700
68,14100
22,4900
18,4100
44,9300
67,13900
71,14700
33,7100
69,14300
26,5700
34,7300
21,4700
69,14300
25,5500
73,15100
41,8700
37,7900
37,7900
41,8700
31,6700
32,6900
31,6700
30,6500
32,6900
56,11700
64,13300
48,10100
71,14700
38,8100
40,8500
19,4300
61,12700
74,15300
60,12500
28,6100
30,6500
55,11500
44,9300
24,5300
24,5300
74,15300
23,5100
59,12300
54,11300
45,9500
71,14700
42,8900
25,5500
40,8500
33,7100
31,6700
61,12700
42,8900
44,9300
33,7100
31,6700
65,13500
40,8500
26,5700
49,10300
63,13100
36,7700
65,13500
43,9100
56,11700
43,9100
38,8100
51,10700
52,10900
36,7700
37,7900
25,5500
71,14700
56,11700
35,7500
72,14900
57,11900
24,5300
46,9700
29,6300
39,8300
62,12900
60,12500
46,9700
33,7100
36,7700
70,14500
18,4100
26,5700
47,9900
63,13100
24,5300
29,6300
26,5700
61,12700
25,5500
62,12900
58,12100
68,14100
43,9100
54,11300
54,11300
31,6700
49,10300
36,7700
59,12300
61,12700
53,11100
34,7300
58,12100
40,8500
65,13500
45,9500
50,10500
27,5900
53,11100
31,6700
56,11700
31,6700
48,10100
62,12900
52,10900
68,14100
53,11100
54,11300
22,4900
20,4500
33,7100
67,13900
50,10500
45,9500
57,11900
38,8100
53,11100
33,7100
51,10700
69,14300
30,6500
21,4700
29,6300
45,9500
73,15100
39,8300
38,8100
33,7100
47,9900
63,13100
64,13300
53,11100
65,13500
18,4100
63,13100
39,8300
55,11500
30,6500
37,7900
42,8900
38,8100
21,4700
40,8500
24,5300
39,8300
67,13900
46,9700
46,9700
70,14500
61,12700
20,4500
38,8100
26,5700
30,6500
37,7900
64,13300
57,11900
32,6900
44,9300
28,6100
74,15300
69,14300
44,9300
60,12500
33,7100
39,8300
38,8100
35,7500
43,9100
46,9700
30,6500
26,5700
64,13300
24,5300
40,8500
22,4900
74,15300
24,5300
45,9500
63,13100
64,13300
23,5100
35,7500
24,5300
61,12700
23,5100
58,12100
28,6100
70,14500
50,10500
42,8900
35,7500
48,10100
30,6500
24,5300
44,9300
56,11700
64,13300
32,6900
35,7500
46,9700
44,9300
49,10300
46,9700
35,7500
64,13300
39,8300
30,6500
31,6700
30,6500
70,14500
22,4900
21,4700
53,11100
43,9100
35,7500
36,7700
61,12700
67,13900
34,7300
61,12700
37,7900
45,9500
31,6700
32,6900
49,10300
56,11700
21,4700
46,9700
61,12700
29,6300
37,7900
31,6700
50,10500
47,9900
62,12900
28,6100
30,6500
56,11700
68,14100
68,14100
40,8500
37,7900
21,4700
67,13900
57,11900
69,14300
49,10300
39,8300
21,4700
73,15100
42,8900
38,8100
48,10100
32,6900
68,14100
70,14500
46,9700
21,4700
23,5100
40,8500
21,4700
49,10300
48,10100
61,12700
61,12700
30,6500
68,14100
26,5700
42,8900
20,4500
45,9500
48,10100
20,4500
31,6700
71,14700
44,9300
34,7300
34,7300
41,8700
50,10500
24,5300
24,5300
50,10500
70,14500
52,10900
41,8700
74,15300
73,15100
60,12500
34,7300
60,12500
21,4700
23,5100
25,5500
27,5900
48,10100
71,14700
64,13300
42,8900
36,7700
42,8900
30,6500
70,14500
28,6100
22,4900
27,5900
72,14900
48,10100
59,12300
49,10300
19,4300
46,9700
71,14700
58,12100
71,14700
42,8900
44,9300
25,5500
41,8700
68,14100
62,12900
36,7700
26,5700
46,9700
43,9100
67,13900
38,8100
50,10500
19,4300
34,7300
22,4900
64,13300
37,7900
69,14300
42,8900
60,12500
36,7700
67,13900
57,11900
51,10700
49,10300
66,13700
61,12700
58,12100
68,14100
63,13100
18,4100
55,11500
69,14300
27,5900
72,14900
44,9300
23,5100
68,14100
48,10100
22,4900
49,10300
70,14500
61,12700
60,12500
48,10100
42,8900
60,12500
61,12700
66,13700
72,14900
45,9500
74,15300
31,6700
71,14700
36,7700
28,6100
19,4300
46,9700
60,12500
63,13100
73,15100
20,4500
70,14500
40,8500
33,7100
65,13500
31,6700
47,9900
25,5500
55,11500
20,4500
25,5500
25,5500
60,12500
43,9100
52,10900
70,14500
22,4900
66,13700
62,12900
61,12700
52,10900
74,15300
43,9100
32,6900
37,7900
50,10500
66,13700
57,11900
27,5900
59,12300
64,13300
70,14500
61,12700
59,12300
39,8300
50,10500
32,6900
37,7900
29,6300
48,10100
20,4500
39,8300
26,5700
35,7500
34,7300
34,7300
44,9300
45,9500
35,7500
49,10300
28,6100
25,5500
65,13500
33,7100
49,10300
69,14300
18,4100
55,11500
36,7700
32,6900
69,14300
53,11100
51,10700
37,7900
67,13900
48,10100
32,6900
58,12100
55,11500
40,8500
41,8700
70,14500
31,6700
25,5500
47,9900
58,12100
60,12500
69,14300
62,12900
65,13500
51,10700
71,14700
69,14300
39,8300
49,10300
59,12300
74,15300
21,4700
22,4900
67,13900
74,15300
61,12700
68,14100
19,4300
51,10700
55,11500
34,7300
67,13900
31,6700
20,4500
67,13900
18,4100
18,4100
40,8500
35,7500
26,5700
63,13100
72,14900
51,10700
26,5700
64,13300
54,11300
58,12100
36,7700
44,9300
23,5100
23,5100
28,6100
57,11900
68,14100
35,7500
60,12500
33,7100
61,12700
57,11900
69,14300
46,9700
34,7300
58,12100
46,9700
38,8100
66,13700
23,5100
60,12500
59,12300
48,10100
19,4300
63,13100
39,8300
64,13300
50,10500
20,4500
18,4100
62,12900
69,14300
66,13700
59,12300
60,12500
24,5300
31,6700
40,8500
18,4100
37,7900
56,11700
65,13500
65,13500
23,5100
47,9900
18,4100
32,6900
52,10900
71,14700
62,12900
49,10300
39,8300
54,11300
72,14900
57,11900
64,13300
51,10700
39,8300
44,9300
35,7500
21,4700
61,12700
45,9500
30,6500
68,14100
44,9300
43,9100
66,13700
27,5900
35,7500
51,10700
57,11900
45,9500
25,5500
47,9900
37,7900
36,7700
73,15100
25,5500
54,11300
23,5100
67,13900
72,14900
72,14900
69,14300
63,13100
61,12700
41,8700
21,4700
63,13100
66,13700
23,5100
50,10500
23,5100
59,12300
28,6100
63,13100
26,5700
55,11500
33,7100
53,11100
18,4100
65,13500
72,14900
72,14900
30,6500
24,5300
53,11100
33,7100
28,6100
68,14100
39,8300
23,5100
66,13700
53,11100
44,9300
37,7900
23,5100
29,6300
20,4500
32,6900
27,5900
57,11900
42,8900
59,12300
39,8300
60,12500
30,6500
45,9500
71,14700
50,10500
33,7100
69,14300
65,13500
32,6900
52,10900
26,5700
57,11900
33,7100
42,8900
31,6700
21,4700
23,5100
61,12700
24,5300
33,7100
54,11300
66,13700
22,4900
40,8500
66,13700
74,15300
47,9900
39,8300
73,15100
52,10900
66,13700
49,10300
48,10100
44,9300
69,14300
37,7900
53,11100
35,7500
37,7900
36,7700
30,6500
73,15100
63,13100
55,11500
61,12700
69,14300
50,10500
67,13900
27,5900
73,15100
50,10500
53,11100
48,10100
56,11700
72,14900
69,14300
61,12700
56,11700
64,13300
65,13500
54,11300
18,4100
37,7900
42,8900
37,7900
32,6900
53,11100
50,10500
59,12300
36,7700
67,13900
34,7300
27,5900
51,10700
41,8700
71,14700
33,7100
67,13900
73,15100
45,9500
53,11100
38,8100
61,12700
29,6300
42,8900
45,9500
36,7700
69,14300
62,12900
44,9300
51,10700
43,9100
34,7300
72,14900
33,7100
70,14500
25,5500
29,6300
55,11500
71,14700
25,5500
44,9300
57,11900
74,15300
67,13900
47,9900
67,13900
19,4300
30,6500
44,9300
41,8700
62,12900
59,12300
61,12700
73,15100
48,10100
23,5100
30,6500
29,6300
49,10300
71,14700
36,7700
20,4500
53,11100
45,9500
36,7700
28,6100
20,4500
63,13100
54,11300
51,10700
20,4500
27,5900
43,9100
38,8100
63,13100
46,9700
49,10300
34,7300
36,7700
32,6900
25,5500
39,8300
37,7900
62,12900
29,6300
68,14100
74,15300
38,8100
20,4500
72,14900
34,7300
74,15300
46,9700
54,11300
50,10500
62,12900
43,9100
72,14900
31,6700
18,4100
69,14300
74,15300
32,6900
73,15100
48,10100
54,11300
35,7500
30,6500
64,13300
59,12300
42,8900
21,4700
30,6500
20,4500
22,4900
66,13700
55,11500
31,6700
23,5100
30,6500
30,6500
39,8300
23,5100
63,13100
32,6900
20,4500
31,6700
74,15300
29,6300
41,8700
72,14900
74,15300
22,4900
39,8300
61,12700
43,9100
69,14300
60,12500
25,5500
31,6700
60,12500
33,7100
68,14100
48,10100
33,7100
51,10700
49,10300
44,9300
67,13900
19,4300
61,12700
56,11700
49,10300
41,8700
70,14500
73,15100
54,11300
20,4500
60,12500
37,7900
36,7700
35,7500
26,5700
20,4500
65,13500
34,7300
33,7100
72,14900
41,8700
31,6700
48,10100
57,11900
64,13300
56,11700
69,14300
70,14500
74,15300
37,7900
46,9700
68,14100
58,12100
59,12300
54,11300
22,4900
72,14900
59,12300
61,12700
60,12500
49,10300
32,6900
43,9100
40,8500
23,5100
38,8100
29,6300
35,7500
55,11500
30,6500
54,11300
74,15300
37,7900
59,12300
69,14300
24,5300
74,15300
48,10100
35,7500
20,4500
29,6300
48,10100
70,14500
49,10300
31,6700
53,11100
40,8500
59,12300
40,8500
28,6100
18,4100
19,4300
18,4100
57,11900
59,12300
34,7300
64,13300
69,14300
60,12500
20,4500
39,8300
71,14700
56,11700
66,13700
45,9500
18,4100
58,12100
68,14100
71,14700
53,11100
50,10500
63,13100
21,4700
74,15300
46,9700
48,10100
29,6300
36,7700
38,8100
27,5900
38,8100
67,13900
43,9100
54,11300
59,12300
51,10700
33,7100
54,11300
20,4500
31,6700
51,10700
69,14300
42,8900
57,11900
72,14900
26,5700
23,5100
72,14900
60,12500
25,5500
74,15300
38,8100
65,13500
34,7300
45,9500
35,7500
28,6100
26,5700
43,9100
51,10700
54,11300
23,5100
57,11900
46,9700
22,4900
70,14500
41,8700
67,13900
26,5700
51,10700
29,6300
50,10500
22,4900
53,11100
23,5100
42,8900
45,9500
28,6100
43,9100
18,4100
22,4900
47,9900
32,6900
19,4300
65,13500
23,5100
27,5900
65,13500
38,8100
19,4300
44,9300
44,9300
46,9700
36,7700
44,9300
73,15100
63,13100
48,10100
43,9100
63,13100
26,5700
35,7500
42,8900
29,6300
31,6700
18,4100
46,9700
71,14700
26,5700
21,4700
67,13900
36,7700
73,15100
63,13100
60,12500
61,12700
66,13700
26,5700
74,15300
18,4100
67,13900
20,4500
29,6300
24,5300
30,6500
40,8500
55,11500
30,6500
51,10700
25,5500
58,12100
32,6900
43,9100
55,11500
43,9100
19,4300
56,11700
40,8500
68,14100
65,13500
64,13300
21,4700
30,6500
68,14100
48,10100
58,12100
36,7700
18,4100
28,6100
73,15100
53,11100
35,7500
37,7900
51,10700
34,7300
64,13300
40,8500
57,11900
73,15100
41,8700
50,10500
49,10300
51,10700
29,6300
67,13900
56,11700
60,12500
21,4700
62,12900
55,11500
38,8100
25,5500
28,6100
73,15100
70,14500
42,8900
29,6300
62,12900
55,11500
24,5300
67,13900
50,10500
24,5300
62,12900
27,5900
53,11100
53,11100
32,6900
27,5900
63,13100
66,13700
21,4700
20,4500
27,5900
70,14500
72,14900
61,12700
23,5100
52,10900
40,8500
49,10300
30,6500
56,11700
44,9300
65,13500
44,9300
45,9500
48,10100
62,12900
69,14300
50,10500
71,14700
48,10100
59,12300
63,13100
41,8700
61,12700
20,4500
49,10300
36,7700
33,7100
19,4300
38,8100
51,10700
51,10700
71,14700
53,11100
28,6100
48,10100
40,8500
29,6300
25,5500
40,8500
23,5100
28,6100
68,14100
35,7500
57,11900
67,13900
37,7900
40,8500
37,7900
43,9100
57,11900
63,13100
59,12300
65,13500
21,4700
67,13900
21,4700
37,7900
57,11900
50,10500
49,10300
24,5300
69,14300
37,7900
36,7700
28,6100
49,10300
71,14700
32,6900
74,15300
18,4100
51,10700
62,12900
61,12700
37,7900
51,10700
35,7500
23,5100
69,14300
49,10300
40,8500
53,11100
35,7500
20,4500
38,8100
62,12900
68,14100
45,9500
39,8300
29,6300
26,5700
46,9700
57,11900
70,14500
33,7100
38,8100
47,9900
53,11100
26,5700
29,6300
21,4700
39,8300
72,14900
55,11500
37,7900
55,11500
50,10500
45,9500
70,14500
22,4900
33,7100
56,11700
73,15100
63,13100
47,9900
39,8300
22,4900
27,5900
19,4300
68,14100
18,4100
22,4900
20,4500
24,5300
58,12100
58,12100
55,11500
69,14300
65,13500
58,12100
48,10100
57,11900
67,13900
45,9500
21,4700
72,14900
43,9100
51,10700
49,10300
63,13100
34,7300
66,13700
40,8500
69,14300
42,8900
42,8900
73,15100
26,5700
18,4100
47,9900
49,10300
54,11300
44,9300
44,9300
42,8900
31,6700
58,12100
34,7300
46,9700
67,13900
37,7900
37,7900
21,4700
43,9100
73,15100
47,9900
24,5300
48,10100
63,13100
22,4900
40,8500
26,5700
34,7300
73,15100
28,6100
51,10700
66,13700
34,7300
55,11500
55,11500
35,7500
66,13700
50,10500
35,7500
23,5100
58,12100
64,13300
73,15100
62,12900
73,15100
25,5500
22,4900
38,8100
70,14500
28,6100
67,13900
21,4700
18,4100
65,13500
54,11300
29,6300
32,6900
60,12500
50,10500
48,10100
48,10100
29,6300
52,10900
32,6900
62,12900
24,5300
58,12100
68,14100
64,13300
25,5500
33,7100
41,8700
24,5300
37,7900
48,10100
22,4900
28,6100
64,13300
39,8300
57,11900
24,5300
61,12700
59,12300
63,13100
70,14500
36,7700
47,9900
22,4900
34,7300
43,9100
49,10300
34,7300
20,4500
38,8100
27,5900
39,8300
56,11700
64,13300
62,12900
63,13100
66,13700
65,13500
63,13100
30,6500
44,9300
28,6100
26,5700
55,11500
64,13300
28,6100
69,14300
55,11500
19,4300
62,12900
21,4700
22,4900
52,10900
33,7100
47,9900
33,7100
54,11300
48,10100
34,7300
33,7100
74,15300
19,4300
66,13700
61,12700
71,14700
71,14700
40,8500
28,6100
32,6900
53,11100
32,6900
68,14100
35,7500
30,6500
31,6700
67,13900
69,14300
53,11100
66,13700
29,6300
20,4500
34,7300
69,14300
61,12700
31,6700
54,11300
74,15300
46,9700
67,13900
18,4100
72,14900
32,6900
51,10700
33,7100
28,6100
23,5100
40,8500
63,13100
20,4500
45,9500
24,5300
71,14700
42,8900
57,11900
27,5900
74,15300
60,12500
27,5900
56,11700
28,6100
49,10300
52,10900
72,14900
62,12900
20,4500
73,15100
57,11900
59,12300
31,6700
65,13500
56,11700
26,5700
66,13700
74,15300
61,12700
58,12100
33,7100
30,6500
33,7100
26,5700
45,9500
35,7500
36,7700
61,12700
29,6300
52,10900
73,15100
67,13900
61,12700
72,14900
62,12900
64,13300
40,8500
32,6900
55,11500
36,7700
33,7100
25,5500
49,10300
29,6300
74,15300
41,8700
58,12100
34,7300
48,10100
62,12900
63,13100
38,8100
42,8900
35,7500
36,7700
20,4500
43,9100
42,8900
60,12500
40,8500
30,6500
37,7900
59,12300
25,5500
23,5100
51,10700
40,8500
58,12100
68,14100
24,5300
24,5300
64,13300
38,8100
26,5700
21,4700
51,10700
73,15100
64,13300
62,12900
58,12100
72,14900
50,10500
40,8500
60,12500
68,14100
30,6500
66,13700
34,7300
20,4500
70,14500
27,5900
21,4700
54,11300
44,9300
21,4700
47,9900
74,15300
67,13900
54,11300
35,7500
48,10100
19,4300
49,10300
69,14300
71,14700
25,5500
41,8700
52,10900
27,5900
46,9700
37,7900
39,8300
58,12100
58,12100
38,8100
68,14100
71,14700
74,15300
51,10700
19,4300
56,11700
18,4100
40,8500
58,12100
67,13900
48,10100
74,15300
65,13500
50,10500
21,4700
61,12700
50,10500
48,10100
74,15300
23,5100
37,7900
59,12300
35,7500
18,4100
38,8100
21,4700
48,10100
68,14100
41,8700
58,12100
29,6300
57,11900
74,15300
54,11300
47,9900
72,14900
40,8500
42,8900
59,12300
34,7300
25,5500
59,12300
74,15300
52,10900
39,8300
59,12300
64,13300
69,14300
25,5500
39,8300
24,5300
24,5300
18,4100
46,9700
21,4700
62,12900
39,8300
35,7500
58,12100
58,12100
31,6700
29,6300
59,12300
49,10300
45,9500
42,8900
54,11300
21,4700
59,12300
68,14100
71,14700
60,12500
49,10300
62,12900
20,4500
74,15300
70,14500
72,14900
41,8700
41,8700
38,8100
26,5700
34,7300
44,9300
46,9700
25,5500
33,7100
63,13100
65,13500
54,11300
21,4700
44,9300
37,7900
26,5700
30,6500
65,13500
18,4100
32,6900
38,8100
28,6100
74,15300
40,8500
56,11700
74,15300
31,6700
44,9300
73,15100
67,13900
70,14500
64,13300
60,12500
42,8900
42,8900
31,6700
74,15300
38,8100
46,9700
30,6500
49,10300
70,14500
34,7300
23,5100
51,10700
59,12300
39,8300
47,9900
74,15300
55,11500
30,6500
57,11900
31,6700
71,14700
22,4900
20,4500
38,8100
68,14100
56,11700
45,9500
60,12500
51,10700
72,14900
45,9500
29,6300
53,11100
63,13100
55,11500
54,11300
18,4100
53,11100
48,10100
34,7300
50,10500
32,6900
38,8100
50,10500
49,10300
27,5900
62,12900
34,7300
67,13900
37,7900
35,7500
18,4100
67,13900
64,13300
46,9700
25,5500
60,12500
24,5300
69,14300
74,15300
51,10700
52,10900
68,14100
22,4900
41,8700
51,10700
57,11900
56,11700
58,12100
35,7500
37,7900
20,4500
45,9500
32,6900
70,14500
74,15300
36,7700
50,10500
50,10500
67,13900
27,5900
57,11900
34,7300
25,5500
28,6100
34,7300
28,6100
36,7700
42,8900
52,10900
21,4700
35,7500
68,14100
43,9100
61,12700
66,13700
46,9700
72,14900
65,13500
18,4100
51,10700
20,4500
67,13900
74,15300
65,13500
59,12300
37,7900
26,5700
28,6100
20,4500
54,11300
61,12700
28,6100
44,9300
32,6900
65,13500
18,4100
23,5100
49,10300
22,4900
43,9100
71,14700
57,11900
22,4900
36,7700
63,13100
38,8100
19,4300
69,14300
35,7500
27,5900
72,14900
40,8500
55,11500
36,7700
69,14300
54,11300
39,8300
61,12700
43,9100
41,8700
58,12100
50,10500
35,7500
41,8700
57,11900
45,9500
65,13500
59,12300
54,11300
71,14700
19,4300
63,13100
22,4900
69,14300
54,11300
60,12500
36,7700
73,15100
50,10500
25,5500
26,5700
49,10300
32,6900
64,13300
37,7900
74,15300
67,13900
56,11700
73,15100
45,9500
28,6100
55,11500
45,9500
